"country","place_type","place_name","x_bbox","y_bbox","cluster_id","cluster_x","cluster_y"
"FI","city","Kyrkslätt",24.52255,60.0816125,233,24.6176643333333,60.3876739761905
"FI","city","Loppi",24.369028,60.686513,233,24.6176643333333,60.3876739761905
"FI","city","Nurmijärvi",24.7496065,60.4654295,233,24.6176643333333,60.3876739761905
"FI","city","Riihimäki",24.7250965,60.723934,233,24.6176643333333,60.3876739761905
"FI","city","Siuntio",24.185232,60.1588475,233,24.6176643333333,60.3876739761905
"FI","city","Sjundeå",24.185232,60.1588475,233,24.6176643333333,60.3876739761905
"FI","city","Tavastehus",24.5126195,61.039499,233,24.6176643333333,60.3876739761905
"FI","city","Vichtis",24.387903,60.41611,233,24.6176643333333,60.3876739761905
"FI","city","Vihti",24.387903,60.41611,233,24.6176643333333,60.3876739761905
"FI","city","Östermark",21.8115305,62.502608,234,21.7576638333333,62.2407312
"FI","city","Honkajoki",22.2118665,62.0191965,234,21.7576638333333,62.2407312
"FI","city","Isojoki",21.9124535,62.1387155,234,21.7576638333333,62.2407312
"FI","city","Karijoki",21.731552,62.320893,234,21.7576638333333,62.2407312
"FI","city","Kauhajoki",22.2659075,62.326233,234,21.7576638333333,62.2407312
"FI","city","Kristiinankaupunki",21.459708,62.1810445,234,21.7576638333333,62.2407312
"FI","city","Kristinestad",21.459708,62.1810445,234,21.7576638333333,62.2407312
"FI","city","Kurikka",22.161321,62.664815,234,21.7576638333333,62.2407312
"FI","city","Merikarvia",21.501654,61.8735615,234,21.7576638333333,62.2407312
"FI","city","Närpes",21.3481345,62.5033015,234,21.7576638333333,62.2407312
"FI","city","Närpiö",21.3481345,62.5033015,234,21.7576638333333,62.2407312
"FI","city","Sastmola",21.501654,61.8735615,234,21.7576638333333,62.2407312
"FI","city","Siikainen",21.9273495,61.8813685,234,21.7576638333333,62.2407312
"FI","city","Storå",21.9124535,62.1387155,234,21.7576638333333,62.2407312
"FI","city","Teuva",21.8115305,62.502608,234,21.7576638333333,62.2407312
"FI","city","Övertorneå",24.345907,66.4656045,235,24.3487041,66.3236306
"FI","city","Pello",24.3765055,66.740261,235,24.3487041,66.3236306
"FI","city","Torneå",24.3376005,65.9733415,235,24.3487041,66.3236306
"FI","city","Tornio",24.3376005,65.9733415,235,24.3487041,66.3236306
"FI","city","Ylitornio",24.345907,66.4656045,235,24.3487041,66.3236306
"FI","city","Björneborg",21.847955,61.566944,236,21.8581064333333,61.3607477666667
"FI","city","Eura",22.053584,61.090394,236,21.8581064333333,61.3607477666667
"FI","city","Euraåminne",21.590306,61.2380415,236,21.8581064333333,61.3607477666667
"FI","city","Eurajoki",21.590306,61.2380415,236,21.8581064333333,61.3607477666667
"FI","city","Harjavalta",22.1386505,61.348594,236,21.8581064333333,61.3607477666667
"FI","city","Laitila",21.805062,60.8862365,236,21.8581064333333,61.3607477666667
"FI","city","Luvia",21.5234805,61.400828,236,21.8581064333333,61.3607477666667
"FI","city","Nakkila",21.9401575,61.3565335,236,21.8581064333333,61.3607477666667
"FI","city","Noormarkku",22.0533255,61.6215105,236,21.8581064333333,61.3607477666667
"FI","city","Norrmark",22.0533255,61.6215105,236,21.8581064333333,61.3607477666667
"FI","city","Pomarkku",22.0553075,61.698684,236,21.8581064333333,61.3607477666667
"FI","city","Pori",21.847955,61.566944,236,21.8581064333333,61.3607477666667
"FI","city","Rauma",21.6267365,61.1491645,236,21.8581064333333,61.3607477666667
"FI","city","Raumo",21.6267365,61.1491645,236,21.8581064333333,61.3607477666667
"FI","city","Ulvila",22.1187085,61.4786255,236,21.8581064333333,61.3607477666667
"FI","city","Brändö",20.8089495,60.4470675,237,21.0149065,60.5448659285714
"FI","city","Gustavs",21.1455285,60.6198525,237,21.0149065,60.5448659285714
"FI","city","Kumlinge",20.679153,60.3796055,237,21.0149065,60.5448659285714
"FI","city","Kustavi",21.1455285,60.6198525,237,21.0149065,60.5448659285714
"FI","city","Nystad",21.276497,60.8398185,237,21.0149065,60.5448659285714
"FI","city","Sottunga",20.772192,60.0680465,237,21.0149065,60.5448659285714
"FI","city","Uusikaupunki",21.276497,60.8398185,237,21.0149065,60.5448659285714
"FI","city","Brahestad",24.8522155,64.5739325,238,24.985508125,64.674876375
"FI","city","Hailuoto",24.8074695,65.039746,238,24.985508125,64.674876375
"FI","city","Lumijoki",25.141842,64.8580605,238,24.985508125,64.674876375
"FI","city","Oulainen",24.8952765,64.2511005,238,24.985508125,64.674876375
"FI","city","Oulunsalo",25.2470685,64.973307,238,24.985508125,64.674876375
"FI","city","Raahe",24.8522155,64.5739325,238,24.985508125,64.674876375
"FI","city","Siikajoki",24.972391,64.689082,238,24.985508125,64.674876375
"FI","city","Vihanti",25.1155865,64.43985,238,24.985508125,64.674876375
"FI","city","Eckerö",19.425778,60.246972,239,19.9940188636364,60.1989781818182
"FI","city","Föglö",20.4201395,59.949086,239,19.9940188636364,60.1989781818182
"FI","city","Finström",19.90598,60.278196,239,19.9940188636364,60.1989781818182
"FI","city","Geta",19.8144645,60.4153495,239,19.9940188636364,60.1989781818182
"FI","city","Hammarland",19.621853,60.248045,239,19.9940188636364,60.1989781818182
"FI","city","Jomala",19.816505,60.031965,239,19.9940188636364,60.1989781818182
"FI","city","Lemland",19.9891535,59.963719,239,19.9940188636364,60.1989781818182
"FI","city","Lumparland",20.236298,60.109089,239,19.9940188636364,60.1989781818182
"FI","city","Saltvik",20.1233215,60.420907,239,19.9940188636364,60.1989781818182
"FI","city","Sund",20.1532305,60.2418335,239,19.9940188636364,60.1989781818182
"FI","city","Vårdö",20.427484,60.283598,239,19.9940188636364,60.1989781818182
"FI","city","Enare",27.122566,69.0632275,240,27.0890691666667,69.2489131666667
"FI","city","Inari",27.122566,69.0632275,240,27.0890691666667,69.2489131666667
"FI","city","Utsjoki",27.0220755,69.6202845,240,27.0890691666667,69.2489131666667
"FI","city","Enonkoski",28.8845765,62.135251,241,29.0975801111111,62.2210886111111
"FI","city","Heinävesi",28.7143635,62.402302,241,29.0975801111111,62.2210886111111
"FI","city","Kerimäki",29.274195,61.981067,241,29.0975801111111,62.2210886111111
"FI","city","Libelits",29.3516505,62.541021,241,29.0975801111111,62.2210886111111
"FI","city","Liperi",29.3516505,62.541021,241,29.0975801111111,62.2210886111111
"FI","city","Nyslott",29.0345175,61.9750525,241,29.0975801111111,62.2210886111111
"FI","city","Outokumpu",28.9679195,62.7094085,241,29.0975801111111,62.2210886111111
"FI","city","Punkaharju",29.2648305,61.729622,241,29.0975801111111,62.2210886111111
"FI","city","Savonlinna",29.0345175,61.9750525,241,29.0975801111111,62.2210886111111
"FI","city","Enontekiö",22.7871955,68.7140905,242,22.7871955,68.7140905
"FI","city","Enontekis",22.7871955,68.7140905,242,22.7871955,68.7140905
"FI","city","Evijärvi",23.462161,63.381184,243,23.2075131666667,63.3198613888889
"FI","city","Kauhava",23.0119945,63.210507,243,23.2075131666667,63.3198613888889
"FI","city","Kronoby",23.287074,63.5858665,243,23.2075131666667,63.3198613888889
"FI","city","Kruunupyy",23.287074,63.5858665,243,23.2075131666667,63.3198613888889
"FI","city","Lappajärvi",23.571382,63.1790555,243,23.2075131666667,63.3198613888889
"FI","city","Lappo",23.1517065,62.926382,243,23.2075131666667,63.3198613888889
"FI","city","Lapua",23.1517065,62.926382,243,23.2075131666667,63.3198613888889
"FI","city","Pedersöre",22.97226,63.5417545,243,23.2075131666667,63.3198613888889
"FI","city","Pedersören kunta",22.97226,63.5417545,243,23.2075131666667,63.3198613888889
"FI","city","Fredrikshamn",27.287534,60.562248,244,27.40350905,60.8262503
"FI","city","Hamina",27.287534,60.562248,244,27.40350905,60.8262503
"FI","city","Kotka",27.0604485,60.4490005,244,27.40350905,60.8262503
"FI","city","Kouvola",26.8318365,60.9342345,244,27.40350905,60.8262503
"FI","city","Lemi",27.7822455,61.0819585,244,27.40350905,60.8262503
"FI","city","Luumäki",27.5271805,60.951001,244,27.40350905,60.8262503
"FI","city","Miehikkälä",27.706806,60.7222295,244,27.40350905,60.8262503
"FI","city","Savitaipale",27.555331,61.1901685,244,27.40350905,60.8262503
"FI","city","Suomenniemi",27.3734905,61.306756,244,27.40350905,60.8262503
"FI","city","Virolahti",27.622684,60.5026585,244,27.40350905,60.8262503
"FI","city","Hämeenkyrö",23.1617685,61.627349,245,22.906551,61.7930490454545
"FI","city","Ikaalinen",23.1372395,61.8234275,245,22.906551,61.7930490454545
"FI","city","Ikalis",23.1372395,61.8234275,245,22.906551,61.7930490454545
"FI","city","Jämijärvi",22.6700485,61.844304,245,22.906551,61.7930490454545
"FI","city","Karvia",22.617035,62.153633,245,22.906551,61.7930490454545
"FI","city","Kihniö",23.209461,62.2084425,245,22.906551,61.7930490454545
"FI","city","Kiikoinen",22.5832185,61.4664905,245,22.906551,61.7930490454545
"FI","city","Lavia",22.48379,61.6033165,245,22.906551,61.7930490454545
"FI","city","Parkano",22.949696,62.09236,245,22.906551,61.7930490454545
"FI","city","Sastamala",22.860796,61.45344,245,22.906551,61.7930490454545
"FI","city","Tavastkyro",23.1617685,61.627349,245,22.906551,61.7930490454545
"FI","city","Hämeenlinna",24.5126195,61.039499,246,24.4838155714286,61.4183455
"FI","city","Hattula",24.3163145,61.048413,246,24.4838155714286,61.4183455
"FI","city","Juupajoki",24.446656,61.821973,246,24.4838155714286,61.4183455
"FI","city","Kangasala",24.429752,61.4712615,246,24.4838155714286,61.4183455
"FI","city","Kuhmalahti",24.6869165,61.497488,246,24.4838155714286,61.4183455
"FI","city","Orivesi",24.497738,61.687746,246,24.4838155714286,61.4183455
"FI","city","Pälkäne",24.4967125,61.362038,246,24.4838155714286,61.4183455
"FI","city","Haapajärvi",25.31147,63.7591595,247,24.9450123125,63.77387375
"FI","city","Haapavesi",25.3211655,64.1474925,247,24.9450123125,63.77387375
"FI","city","Kinnula",25.0528945,63.3494045,247,24.9450123125,63.77387375
"FI","city","Lestijärvi",24.7225345,63.506659,247,24.9450123125,63.77387375
"FI","city","Nivala",25.002881,63.9155065,247,24.9450123125,63.77387375
"FI","city","Reisjärvi",24.9385485,63.609505,247,24.9450123125,63.77387375
"FI","city","Sievi",24.548084,63.8394925,247,24.9450123125,63.77387375
"FI","city","Ylivieska",24.6625205,64.0637705,247,24.9450123125,63.77387375
"FI","city","Karstula",24.8211265,62.8783585,248,24.80498,62.9210649166667
"FI","city","Kivijärvi",25.0537045,63.1433355,248,24.80498,62.9210649166667
"FI","city","Kyyjärvi",24.548515,63.0443295,248,24.80498,62.9210649166667
"FI","city","Multia",24.8780145,62.4907655,248,24.80498,62.9210649166667
"FI","city","Perho",24.4280715,63.254474,248,24.80498,62.9210649166667
"FI","city","Saarijärvi",25.100448,62.7151265,248,24.80498,62.9210649166667
"FI","city","Hangö",23.015581,59.8359695,249,23.2110149,59.9841673
"FI","city","Hanko",23.015581,59.8359695,249,23.2110149,59.9841673
"FI","city","Raasepori",23.3659285,59.9767,249,23.2110149,59.9841673
"FI","city","Raseborg",23.3659285,59.9767,249,23.2110149,59.9841673
"FI","city","Salo",23.2920555,60.2954975,249,23.2110149,59.9841673
"FI","city","Hankasalmi",26.4857725,62.3871625,250,26.5639444166667,62.5992523333333
"FI","city","Kangasniemi",26.6718105,62.048242,250,26.5639444166667,62.5992523333333
"FI","city","Konnevesi",26.3126515,62.6633425,250,26.5639444166667,62.5992523333333
"FI","city","Rautalampi",26.717353,62.637368,250,26.5639444166667,62.5992523333333
"FI","city","Tervo",26.8357455,62.9638625,250,26.5639444166667,62.5992523333333
"FI","city","Vesanto",26.3603335,62.8955365,250,26.5639444166667,62.5992523333333
"FI","city","Hirvensalmi",26.6975305,61.684707,251,26.57292675,61.378088375
"FI","city","Iitti",26.292171,60.951587,251,26.57292675,61.378088375
"FI","city","Mäntyharju",26.851851,61.3778265,251,26.57292675,61.378088375
"FI","city","Pertunmaa",26.4501545,61.498233,251,26.57292675,61.378088375
"FI","city","Joutsa",26.1908735,61.825537,252,26.1908735,61.825537
"FI","city","Haukipudas",25.3252845,65.181735,253,25.6698568,65.0615571
"FI","city","Ii",25.37824,65.5173325,253,25.6698568,65.0615571
"FI","city","Kempele",25.5279375,64.8952335,253,25.6698568,65.0615571
"FI","city","Kiiminki",25.8193025,65.12315,253,25.6698568,65.0615571
"FI","city","Limingo",25.7295145,64.677477,253,25.6698568,65.0615571
"FI","city","Liminka",25.7295145,64.677477,253,25.6698568,65.0615571
"FI","city","Oulu",25.6835165,65.2043265,253,25.6698568,65.0615571
"FI","city","Tyrnävä",25.83457,64.733524,253,25.6698568,65.0615571
"FI","city","Uleåborg",25.6835165,65.2043265,253,25.6698568,65.0615571
"FI","city","Yli-Ii",25.9871715,65.400989,253,25.6698568,65.0615571
"FI","city","Juva",27.799428,61.805254,254,27.47228725,61.67380625
"FI","city","Mikkeli",27.364075,61.7043445,254,27.47228725,61.67380625
"FI","city","Ristiina",27.361571,61.481282,254,27.47228725,61.67380625
"FI","city","S:t Michel",27.364075,61.7043445,254,27.47228725,61.67380625
"FI","city","Kankaanpää",22.3652365,61.8488805,255,22.3652365,61.8488805
"FI","city","Hyrynsalmi",28.7532245,64.6739175,256,28.540826,64.3925386666667
"FI","city","Ristijärvi",28.36554,64.4816835,256,28.540826,64.3925386666667
"FI","city","Sotkamo",28.5037135,64.022015,256,28.540826,64.3925386666667
"FI","city","Iisalmi",27.2306175,63.4942365,257,27.6247205625,63.3066689375
"FI","city","Kuopio",27.673748,62.997833,257,27.6247205625,63.3066689375
"FI","city","Lapinlahti",27.6245615,63.3517615,257,27.6247205625,63.3066689375
"FI","city","Maaninka",27.237352,63.164273,257,27.6247205625,63.3066689375
"FI","city","Nilsiä",28.0779535,63.204925,257,27.6247205625,63.3066689375
"FI","city","Siilinjärvi",27.643384,63.1009315,257,27.6247205625,63.3066689375
"FI","city","Sonkajärvi",27.6440115,63.750017,257,27.6247205625,63.3066689375
"FI","city","Varpaisjärvi",27.8661365,63.389374,257,27.6247205625,63.3066689375
"FI","city","Ilmajoki",22.5162545,62.7364335,258,22.3736962333333,63.0274878
"FI","city","Ilmola",22.5162545,62.7364335,258,22.3736962333333,63.0274878
"FI","city","Isokyrö",22.4160025,62.9467665,258,22.3736962333333,63.0274878
"FI","city","Jalasjärvi",22.8338365,62.4515555,258,22.3736962333333,63.0274878
"FI","city","Laihela",22.03158,62.9002585,258,22.3736962333333,63.0274878
"FI","city","Laihia",22.03158,62.9002585,258,22.3736962333333,63.0274878
"FI","city","Nykarleby",22.4509915,63.473917,258,22.3736962333333,63.0274878
"FI","city","Oravainen",22.3712325,63.2703755,258,22.3736962333333,63.0274878
"FI","city","Oravais",22.3712325,63.2703755,258,22.3736962333333,63.0274878
"FI","city","Seinäjoki",22.8352395,62.7017035,258,22.3736962333333,63.0274878
"FI","city","Storkyro",22.4160025,62.9467665,258,22.3736962333333,63.0274878
"FI","city","Uusikaarlepyy",22.4509915,63.473917,258,22.3736962333333,63.0274878
"FI","city","Vähäkyrö",22.0735825,63.048654,258,22.3736962333333,63.0274878
"FI","city","Vörå-Maxmo",22.1453315,63.277451,258,22.3736962333333,63.0274878
"FI","city","Vöyri-Maksamaa",22.1453315,63.277451,258,22.3736962333333,63.0274878
"FI","city","Ilomants",30.973905,62.7902115,259,30.973905,62.7902115
"FI","city","Ilomantsi",30.973905,62.7902115,259,30.973905,62.7902115
"FI","city","Imatra",28.8455465,61.181914,260,28.9445663333333,61.30714
"FI","city","Rautjärvi",29.233599,61.36522,260,28.9445663333333,61.30714
"FI","city","Ruokolahti",28.7545535,61.374286,260,28.9445663333333,61.30714
"FI","city","Ingå",24.0341855,59.987651,261,23.9365490833333,60.2478908333333
"FI","city","Inkoo",24.0341855,59.987651,261,23.9365490833333,60.2478908333333
"FI","city","Karjalohja",23.7272675,60.247742,261,23.9365490833333,60.2478908333333
"FI","city","Lohja",23.9460975,60.3916885,261,23.9365490833333,60.2478908333333
"FI","city","Lojo",23.9460975,60.3916885,261,23.9365490833333,60.2478908333333
"FI","city","Nummi-Pusula",23.931461,60.480924,261,23.9365490833333,60.2478908333333
"FI","city","Jämsä",25.0607915,61.9207765,262,25.110007,61.7697805
"FI","city","Kuhmoinen",25.1592225,61.6187845,262,25.110007,61.7697805
"FI","city","Jakobstad",22.601681,63.6742575,263,22.6568345,63.74610725
"FI","city","Larsmo",22.711988,63.817957,263,22.6568345,63.74610725
"FI","city","Luoto",22.711988,63.817957,263,22.6568345,63.74610725
"FI","city","Pietarsaari",22.601681,63.6742575,263,22.6568345,63.74610725
"FI","city","Joensuu",30.344928,62.6490045,264,30.0640803333333,62.7601628333333
"FI","city","Kontiolahti",29.9236565,62.815742,264,30.0640803333333,62.7601628333333
"FI","city","Kontiolax",29.9236565,62.815742,264,30.0640803333333,62.7601628333333
"FI","city","Joroinen",27.792643,62.180815,265,28.066699875,62.253877875
"FI","city","Leppävirta",27.9768955,62.4953965,265,28.066699875,62.253877875
"FI","city","Rantasalmi",28.2997305,62.078517,265,28.066699875,62.253877875
"FI","city","Varkaus",28.1975305,62.260783,265,28.066699875,62.253877875
"FI","city","Juankoski",28.3664335,63.109826,266,28.4906765,63.0792555
"FI","city","Kaavi",28.742256,62.9548745,266,28.4906765,63.0792555
"FI","city","Rautavaara",28.3986605,63.479417,266,28.4906765,63.0792555
"FI","city","Tuusniemi",28.455356,62.7729045,266,28.4906765,63.0792555
"FI","city","Juuka",29.2025275,63.2088405,267,29.239657,63.2391993333333
"FI","city","Nurmes",29.1892865,63.613473,267,29.239657,63.2391993333333
"FI","city","Polvijärvi",29.327157,62.8952845,267,29.239657,63.2391993333333
"FI","city","Keuru",24.5405935,62.276438,268,24.3827615,62.155138125
"FI","city","Keuruu",24.5405935,62.276438,268,24.3827615,62.155138125
"FI","city","Mänttä-Vilppula",24.3828735,62.083185,268,24.3827615,62.155138125
"FI","city","Ruovesi",24.0669855,61.9844915,268,24.3827615,62.155138125
"FI","city","Tammerfors",23.8303145,61.631931,269,23.7356986666667,61.7015198333333
"FI","city","Tampere",23.8303145,61.631931,269,23.7356986666667,61.7015198333333
"FI","city","Ylöjärvi",23.546467,61.8406975,269,23.7356986666667,61.7015198333333
"FI","city","Kärsämäki",25.8885905,63.9487565,270,25.7792861666667,63.685207
"FI","city","Pihtipudas",25.6293455,63.429139,270,25.7792861666667,63.685207
"FI","city","Pyhäjärvi",25.8199225,63.6777255,270,25.7792861666667,63.685207
"FI","city","Kökar",20.974279,59.8999925,271,20.974279,59.8999925
"FI","city","Kajaani",27.4529185,64.1047165,272,27.650863,64.3893035
"FI","city","Kajana",27.4529185,64.1047165,272,27.650863,64.3893035
"FI","city","Paldamo",27.8209895,64.4372135,272,27.650863,64.3893035
"FI","city","Paltamo",27.8209895,64.4372135,272,27.650863,64.3893035
"FI","city","Puolanka",27.706499,64.8626575,272,27.650863,64.3893035
"FI","city","Karttula",27.1737115,62.856673,273,27.1779376666667,62.5906931666667
"FI","city","Pieksämäki",27.1767285,62.269177,273,27.1779376666667,62.5906931666667
"FI","city","Suonenjoki",27.183373,62.6462295,273,27.1779376666667,62.5906931666667
"FI","city","Kaskinen",21.1936055,62.3397585,274,21.31798925,62.9482220625
"FI","city","Korsholm",21.3182445,63.1831575,274,21.31798925,62.9482220625
"FI","city","Korsnäs",21.0637045,62.804002,274,21.31798925,62.9482220625
"FI","city","Maalahti",21.189714,62.9686705,274,21.31798925,62.9482220625
"FI","city","Malax",21.189714,62.9686705,274,21.31798925,62.9482220625
"FI","city","Mustasaari",21.3182445,63.1831575,274,21.31798925,62.9482220625
"FI","city","Vaasa",21.6353435,63.06918,274,21.31798925,62.9482220625
"FI","city","Vasa",21.6353435,63.06918,274,21.31798925,62.9482220625
"FI","city","Keitele",26.3464905,63.2176925,275,26.5115505,63.3984755
"FI","city","Kiuruvesi",26.5449465,63.698549,275,26.5115505,63.3984755
"FI","city","Pielavesi",26.6432145,63.279185,275,26.5115505,63.3984755
"FI","city","Kemi",24.449525,65.62737,276,24.64024425,65.745086
"FI","city","Keminmaa",24.8309635,65.862802,276,24.64024425,65.745086
"FI","city","Kemiönsaari",22.454542,59.9824385,277,22.454542,59.9824385
"FI","city","Kimitoön",22.454542,59.9824385,277,22.454542,59.9824385
"FI","city","Kemijärvi",27.329848,66.66606,278,27.38374175,66.910907
"FI","city","Pelkosenniemi",27.4376355,67.155754,278,27.38374175,66.910907
"FI","city","Kesälahti",29.7547505,61.94081,279,29.8004771,61.9685923
"FI","city","Kides",29.946334,61.9904045,279,29.8004771,61.9685923
"FI","city","Kitee",29.946334,61.9904045,279,29.8004771,61.9685923
"FI","city","Parikkala",29.690203,61.6445555,279,29.8004771,61.9685923
"FI","city","Rääkkylä",29.664764,62.276787,279,29.8004771,61.9685923
"FI","city","Kittilä",25.050163,67.773235,280,25.050163,67.773235
"FI","city","Kolari",24.205622,67.2883735,281,24.205622,67.2883735
"FI","city","Koski Tl",23.107958,60.6728235,282,23.107958,60.6728235
"FI","city","Kuhmo",29.6526805,64.1693755,283,29.6526805,64.1693755
"FI","city","Kuusamo",29.253115,65.9869665,284,29.253115,65.9869665
"FI","city","Lapinjärvi",26.142574,60.6311685,285,26.3264546363636,60.4559492272727
"FI","city","Lappträsk",26.142574,60.6311685,285,26.3264546363636,60.4559492272727
"FI","city","Liljendal",26.077992,60.5740505,285,26.3264546363636,60.4559492272727
"FI","city","Loviisa",26.277431,60.400289,285,26.3264546363636,60.4559492272727
"FI","city","Lovisa",26.277431,60.400289,285,26.3264546363636,60.4559492272727
"FI","city","Pernå",26.1749415,60.3565785,285,26.3264546363636,60.4559492272727
"FI","city","Pernaja",26.1749415,60.3565785,285,26.3264546363636,60.4559492272727
"FI","city","Pyhtää",26.659294,60.4070625,285,26.3264546363636,60.4559492272727
"FI","city","Pyttis",26.659294,60.4070625,285,26.3264546363636,60.4559492272727
"FI","city","Ruotsinpyhtää",26.502264,60.425597,285,26.3264546363636,60.4559492272727
"FI","city","Strömfors",26.502264,60.425597,285,26.3264546363636,60.4559492272727
"FI","city","Lappeenranta",28.2430345,60.975467,286,28.1609321,61.0977636
"FI","city","Puumala",28.2464765,61.533744,286,28.1609321,61.0977636
"FI","city","Taipalsaari",28.0786105,61.2204965,286,28.1609321,61.0977636
"FI","city","Villmanstrand",28.2430345,60.975467,286,28.1609321,61.0977636
"FI","city","Ylämaa",27.9935045,60.7836435,286,28.1609321,61.0977636
"FI","city","Lieksa",30.3540125,63.378857,287,30.3540125,63.378857
"FI","city","Masko",21.946463,60.54552,288,21.7647645,60.4240461666667
"FI","city","Masku",21.946463,60.54552,288,21.7647645,60.4240461666667
"FI","city","Nådendal",21.8062555,60.3903075,288,21.7647645,60.4240461666667
"FI","city","Naantali",21.8062555,60.3903075,288,21.7647645,60.4240461666667
"FI","city","Parainen",21.783205,60.087012,288,21.7647645,60.4240461666667
"FI","city","Pargas",21.783205,60.087012,288,21.7647645,60.4240461666667
"FI","city","Tövsala",21.575113,60.5526985,288,21.7647645,60.4240461666667
"FI","city","Taivassalo",21.575113,60.5526985,288,21.7647645,60.4240461666667
"FI","city","Vehmaa",21.6608075,60.6653395,288,21.7647645,60.4240461666667
"FI","city","Merijärvi",24.5528335,64.2860065,289,24.43124775,64.3521645
"FI","city","Pyhäjoki",24.309662,64.4183225,289,24.43124775,64.3521645
"FI","city","Muhos",26.126998,64.7303095,290,26.10100225,64.52114025
"FI","city","Siikalatva",26.0750065,64.311971,290,26.10100225,64.52114025
"FI","city","Muonio",23.792408,67.8167555,291,23.792408,67.8167555
"FI","city","Posio",28.0015955,66.1465275,292,28.0015955,66.1465275
"FI","city","Pudasjärvi",27.1588065,65.523535,293,27.1588065,65.523535
"FI","city","Pyhäntä",26.503996,64.042791,294,26.731248,63.9332935
"FI","city","Vieremä",26.9585,63.823796,294,26.731248,63.9332935
"FI","city","Pyhäranta",21.41791,60.9901785,295,21.41791,60.9901785
"FI","city","Ranua",26.5882145,66.0014765,296,26.5882145,66.0014765
"FI","city","Rovaniemi",26.0311075,66.669948,297,26.0311075,66.669948
"FI","city","Salla",28.949175,67.1056285,298,28.949175,67.1056285
"FI","city","Savukoski",28.440533,67.6489615,299,28.440533,67.6489615
"FI","city","Simo",25.20332,65.744636,300,25.2419285,65.942678
"FI","city","Tervola",25.280537,66.14072,300,25.2419285,65.942678
"FI","city","Sodankylä",27.014109,67.7046295,301,27.014109,67.7046295
"FI","city","Sulkava",28.522907,61.7362745,302,28.522907,61.7362745
"FI","city","Suomussalmi",29.065463,65.0436585,303,29.065463,65.0436585
"FI","city","Taivalkoski",28.465884,65.5483855,304,28.465884,65.5483855
"FI","city","Tohmajärvi",30.3693335,62.238447,305,30.3693335,62.238447
"FI","city","Utajärvi",26.773715,64.832527,306,26.808741,64.6912375
"FI","city","Vaala",26.843767,64.549948,306,26.808741,64.6912375
"FI","city","Valtimo",28.7819915,63.720269,307,28.7819915,63.720269
"FI","city","Viitasaari",25.8218805,63.07912,308,25.8218805,63.07912
"IS","country","Ísland",-19.00682,64.893057,309,-19.00682,64.893057
"IS","country","Iceland",-19.00682,64.893057,309,-19.00682,64.893057
"IS","country","Island",-19.00682,64.893057,309,-19.00682,64.893057
"IS","country","Islande",-19.00682,64.893057,309,-19.00682,64.893057
"IS","country","Islandia",-19.00682,64.893057,309,-19.00682,64.893057
